config,bita,abar,sigma_e,gov,T_max_frac,phi0,phib,phie,phiy,loan/gdp,bailout/y,def_prob,defprob_bc,g/y,std_y,debty,avg_welf,avg_welf_b1,avg_welf_b2,avg_welf_b3,avg_welf_b4,avg_welf_b5,avg_welf_b6,avg_welf_b7,avg_welf_b8,avg_welf_b9,avg_welf_b10,avg_welf_b11,avg_welf_b12,avg_welf_b13,avg_welf_b14,avg_welf_b15,avg_welf_b16,avg_welf_b17,avg_welf_b18,avg_welf_b19,avg_welf_b20,conv,convq,iter,avg_spread,std_spread,corr_spread_y,avg_rate,prob_Tmax_binding,prob_Tmax_negative
40,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3535163195,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
41,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3429375224,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
42,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3324128420,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
43,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3219434149,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
44,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3115304327,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
45,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.3011751468,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
46,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2908788723,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
47,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2806429942,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
48,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2704689727,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
49,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2603583497,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
50,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2503127567,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
51,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2403339226,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
52,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2304236836,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
53,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2205839932,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
54,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2108169350,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
55,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.2011247364,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
56,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1915097845,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
57,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1819746449,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
58,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1725220835,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
59,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1631550915,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
60,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1538769155,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
61,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1446910934,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
62,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1356014969,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
63,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1266123831,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
64,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1177284583,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
65,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1089549557,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
66,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.1002977338,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
67,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.9176340080E-01,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
68,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.8335947540E-01,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
69,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.7509459850E-01,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
70,.8123223300,.2755278600,4.257078700,.1464644700,.000000000,-.6697881770E-01,.000000000,.000000000,.000000000,36.37389957,.000000000,.3341144039,.3065603924,19.26142407,5.255255382,26.92317117,.000000000,.1121000000E-06,.1545000000E-06,.1032000000E-06,.1205000000E-06,.1690000000E-06,.1485000000E-06,.2089000000E-06,.1252000000E-06,.2280000000E-07,-.4900000000E-08,-.1490000000E-07,-.1710000000E-07,-.6100000000E-07,-.1391000000E-06,-.1689000000E-06,-.1975000000E-06,-.2276000000E-06,-.2518000000E-06,-.2607000000E-06,-.2625000000E-06,.4011168000E-03,.6642260500E-02,100,.3357922792,.5055804029,-.3262362654,.2218313470,100.3216864,100.0000000
